article,journal,author,affiliation,original_name,year,country,iso_a3,source_tag,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.1093_llc_fqi037,Literary and Linguistic Computing, Gábor Nagypál,"FZI Research Center for Information Technologies, Germany","FZI Research Center for Information Technologies, Germany",2005,,,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Gábor Nagypál,Newcastle University,"University of Newcastle upon Tyne, UK",2005,United Kingdom,GBR,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Gábor Nagypál,University of East Anglia,"University of East Anglia, UK",2005,United Kingdom,GBR,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Jan Oosthoek,"FZI Research Center for Information Technologies, Germany","FZI Research Center for Information Technologies, Germany",2005,,,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Jan Oosthoek,Newcastle University,"University of Newcastle upon Tyne, UK",2005,United Kingdom,GBR,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Jan Oosthoek,University of East Anglia,"University of East Anglia, UK",2005,United Kingdom,GBR,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Richard Deswarte,"FZI Research Center for Information Technologies, Germany","FZI Research Center for Information Technologies, Germany",2005,,,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Richard Deswarte,Newcastle University,"University of Newcastle upon Tyne, UK",2005,United Kingdom,GBR,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi037,Literary and Linguistic Computing, Richard Deswarte,University of East Anglia,"University of East Anglia, UK",2005,United Kingdom,GBR,journal,0.06093685494528876,0.0002573106968257778,0.00017154047317387777,8.577022365189999e-05,0.0001715404408362889,0.04940232450866862,8.577023011942222e-05
10.1093_llc_fqi039,Literary and Linguistic Computing, Marco Baroni,University of Bologna,"SSLMIT, University of Bologna",2005,Italy,ITA,journal,0.00026061362586915,0.0007818408776073501,0.0924320218618959,0.40418002009391785,0.0005212271644268001,0.0015636821044607502,0.00026061356766145
10.1093_llc_fqi039,Literary and Linguistic Computing, Silvia Bernardini,University of Bologna,"SSLMIT, University of Bologna",2005,Italy,ITA,journal,0.00026061362586915,0.0007818408776073501,0.0924320218618959,0.40418002009391785,0.0005212271644268001,0.0015636821044607502,0.00026061356766145
10.1093_llc_fqi040,Literary and Linguistic Computing, Desmond Schmidt,University of Queensland,"University of Queensland, Brisbane, Australia",2005,Australia,AUS,journal,0.0014541150303557,0.0043623463716357,0.0029082299442961,0.0014541150303557,0.0029082298278806998,0.7983975702663884,0.1885154247283935
10.1093_llc_fqi042,Literary and Linguistic Computing, Akiko Inaki,Otemon Gakuin University,"Otemon Gakuin University, Japan",2005,Japan,JPN,journal,0.0003553552960511,0.0010660655680112,0.0007107103592716,0.4611105620861054,0.0007107102428562,0.03569127121590995,0.0003553551796358
10.1093_llc_fqi042,Literary and Linguistic Computing, Tomoko Okita,Osaka University,"Osaka University, Japan",2005,Japan,JPN,journal,0.0003553552960511,0.0010660655680112,0.0007107103592716,0.4611105620861054,0.0007107102428562,0.03569127121590995,0.0003553551796358
10.1093_llc_fqi044,Literary and Linguistic Computing, Richard Westley,"English Instructor, Cheverus High School, Portland, Maine, USA","English Instructor, Cheverus High School, Portland, Maine, USA",2005,,,journal,0.0004283607995603,0.0012850822240579,0.0008567214827052,0.9935746192932128,0.0008567214244976,0.0025701657868919,0.0004283607995603
10.1093_llc_fqi045,Literary and Linguistic Computing,Edmund Balnaves,University of Sydney,"University of Sydney, Australia",2005,Australia,AUS,journal,0.0005002843099646,0.284582496038638,0.7099143491359426,0.0005002842517569,0.0010005685617215,0.0030017052777109006,0.0005002843681722
10.1093_llc_fqi046,Literary and Linguistic Computing, Graham Barwell,University of Wollongong,"University of Wollongong, Australia",2005,Australia,AUS,journal,0.0006014686077833,0.0018044054741037999,0.0012029372155665,0.071367435157299,0.0012029372737742,0.0036088108317923993,0.9202120304107666
10.1093_llc_fqi047,Literary and Linguistic Computing, Phillip Berrie,"University of New South Wales at ADFA, Australia","University of New South Wales at ADFA, Australia",2005,,,journal,0.0006014336249791,0.0018043012823908,0.0012028675409964,0.0955562517046928,0.0012028673081658,0.0036086018080821996,0.8960236310958862
10.1093_llc_fqi048,Literary and Linguistic Computing, Allan Marett,University of Sydney,"University of Sydney, Australia",2005,Australia,AUS,journal,9.77030256763e-05,0.19872985900146886,0.00019540608627720003,9.77030256763e-05,0.00019540602806953998,0.00058621810749166,9.770304895936001e-05
10.1093_llc_fqi048,Literary and Linguistic Computing, Linda Barwick,University of Sydney,"University of Sydney, Australia",2005,Australia,AUS,journal,9.77030256763e-05,0.19872985900146886,0.00019540608627720003,9.77030256763e-05,0.00019540602806953998,0.00058621810749166,9.770304895936001e-05
10.1093_llc_fqi048,Literary and Linguistic Computing, Lysbeth Ford,Batchelor Institute of Indigenous Tertiary Education,Batchelor Institute of Indigenous Tertiary Education. Australia,2005,Australia,AUS,journal,9.77030256763e-05,0.19872985900146886,0.00019540608627720003,9.77030256763e-05,0.00019540602806953998,0.00058621810749166,9.770304895936001e-05
10.1093_llc_fqi048,Literary and Linguistic Computing, Michael Walsh,University of Sydney,"University of Sydney, Australia",2005,Australia,AUS,journal,9.77030256763e-05,0.19872985900146886,0.00019540608627720003,9.77030256763e-05,0.00019540602806953998,0.00058621810749166,9.770304895936001e-05
10.1093_llc_fqi048,Literary and Linguistic Computing, Nicholas Reid,University of New England,"University of New England, Australia",2005,United States,USA,journal,9.77030256763e-05,0.19872985900146886,0.00019540608627720003,9.77030256763e-05,0.00019540602806953998,0.00058621810749166,9.770304895936001e-05
10.1093_llc_fqi049,Literary and Linguistic Computing, John Burrows,University of Newcastle Australia,"University of Newcastle, Shortland, Australia",2005,Australia,AUS,journal,0.0009331176406703,0.0027993528055956,0.0018662352813407,0.0009331177570857,0.0018662351649253,0.9906688610790295,0.000933117873501
10.1093_llc_fqi050,Literary and Linguistic Computing,Paul Eggert,"University of New South Wales at ADFA, Canberra, Australia","University of New South Wales at ADFA, Canberra, Australia",2005,,,journal,0.9191423654556274,0.0052091383840887,0.0034727586898952003,0.0017363794613629,0.0034727589227259003,0.010418278165161301,0.0565483160316944
10.1093_llc_fqi051,Literary and Linguistic Computing, Jock Phillips,Ministry for Culture and Heritage,"Ministry for Culture and Heritage, Wellington, New Zealand",2005,New Zealand,NZL,journal,0.0005353942979127,0.0016061827773227,0.7747221245663239,0.2183177769184112,0.0010707881301641,0.003212365263607,0.000535394414328
10.1093_llc_fqi062,Literary and Linguistic Computing, Dirk Kinable,Instituut voor Nederlandse Lexicologie,"Institute for Dutch Lexicology, Leiden, The Netherlands",2005,Netherlands,NLD,journal,0.0008339857449755,0.0025019569438881,0.0016679716063663,0.9715149402618408,0.0016679714317433,0.005003914586268201,0.0168092381209135
10.1093_llc_fqi063,Literary and Linguistic Computing, Cyril Labbé,Joseph Fourier University,"Grenoble I University, France",2005,France,FRA,journal,0.0006651267176494,0.0019953802693635,0.0013302535517141,0.00066512695048,0.0013302534352988,0.4933487407979554,0.0006651266594417
10.1093_llc_fqi063,Literary and Linguistic Computing, Dominique Labbé,Joseph Fourier University,"Grenoble II University, France",2005,France,FRA,journal,0.0006651267176494,0.0019953802693635,0.0013302535517141,0.00066512695048,0.0013302534352988,0.4933487407979554,0.0006651266594417
10.1093_llc_fqi064,Literary and Linguistic Computing, Cordelia Hall,University of Glasgow,University of Glasgow,2005,United Kingdom,GBR,journal,0.00026956782676275,0.0008087005408014499,0.4962260771135333,0.0002695668081287,0.00053913364536125,0.0016174008196683,0.00026956683723255
10.1093_llc_fqi064,Literary and Linguistic Computing, Eileen Maitland,University of Glasgow,University of Glasgow,2005,United Kingdom,GBR,journal,0.00026956782676275,0.0008087005408014499,0.4962260771135333,0.0002695668081287,0.00053913364536125,0.0016174008196683,0.00026956683723255
10.1093_llc_fqi067,Literary and Linguistic Computing, John Burrows,University of Newcastle Australia,"University of Newcastle, Australia",2006,Australia,AUS,journal,0.0009196950122714,0.2265119905350729,0.001839390140958,0.000919695245102,0.0018393900245427001,0.767050124122761,0.000919694895856
10.1093_llc_fql014,Literary and Linguistic Computing, Erik T. Mueller,IBM Research – Thomas J. Watson Research Center,"IBM Thomas J. Watson Research Center, PO Box 704, Yorktown Heights, NY 10598, USA",2006,United States,USA,journal,0.0011166364420205,0.0033499093260614997,0.0022332731168716,0.0011166366748511,0.0022332730004563,0.9888336214935406,0.0011166365584358
10.1093_llc_fql015,Literary and Linguistic Computing, Meurig Beynon,University of Warwick,"Department of Computer Science, University of Warwick, Coventry, UK",2006,United Kingdom,GBR,journal,0.3289286295572917,0.0008809409531143333,0.0005872940140155001,0.00029364695850136666,0.0005872939558078667,0.0017618817898133665,0.0002936470361116
10.1093_llc_fql015,Literary and Linguistic Computing, Steve Russ,University of Warwick,"Department of Computer Science, University of Warwick, Coventry, UK",2006,United Kingdom,GBR,journal,0.3289286295572917,0.0008809409531143333,0.0005872940140155001,0.00029364695850136666,0.0005872939558078667,0.0017618817898133665,0.0002936470361116
10.1093_llc_fql015,Literary and Linguistic Computing, Willard McCarty,King's College London,"Centre for Computing in the Humanities, King's College London, UK",2006,United Kingdom,GBR,journal,0.3289286295572917,0.0008809409531143333,0.0005872940140155001,0.00029364695850136666,0.0005872939558078667,0.0017618817898133665,0.0002936470361116
10.1093_llc_fql016,Literary and Linguistic Computing, Francisco Javier Carreras Riudavets,University of Las Palmas de Gran Canaria,University of Las Palmas de Gran Canaria,2006,Spain,ESP,journal,0.00034735465305855,0.0010420641629025,0.000694709277013275,0.19214971363544464,0.0006947093061171251,0.0547240884334314,0.00034735465305855
10.1093_llc_fql016,Literary and Linguistic Computing, José Rafael Pérez Aguiar,University of Las Palmas de Gran Canaria,University of Las Palmas de Gran Canaria,2006,Spain,ESP,journal,0.00034735465305855,0.0010420641629025,0.000694709277013275,0.19214971363544464,0.0006947093061171251,0.0547240884334314,0.00034735465305855
10.1093_llc_fql016,Literary and Linguistic Computing, Luis Losada García,University of Las Palmas de Gran Canaria,University of Las Palmas de Gran Canaria,2006,Spain,ESP,journal,0.00034735465305855,0.0010420641629025,0.000694709277013275,0.19214971363544464,0.0006947093061171251,0.0547240884334314,0.00034735465305855
10.1093_llc_fql016,Literary and Linguistic Computing, Octavio Santana Suárez,University of Las Palmas de Gran Canaria,University of Las Palmas de Gran Canaria,2006,Spain,ESP,journal,0.00034735465305855,0.0010420641629025,0.000694709277013275,0.19214971363544464,0.0006947093061171251,0.0547240884334314,0.00034735465305855
10.1093_llc_fql017,Literary and Linguistic Computing, Creagh Cole,University of Sydney,"Scholarly Electronic Text & Image Service, The University of Sydney",2006,Australia,AUS,journal,0.1681869328022003,0.0325708669261075,0.0304076382890343,0.0002923264109995,0.0005846527055836501,0.04730722616659465,0.2206503748893738
10.1093_llc_fql017,Literary and Linguistic Computing, Paul Scifleet,University of Sydney,"Discipline of Information Systems, Faculty of Economics & Business, The University of Sydney",2006,Australia,AUS,journal,0.1681869328022003,0.0325708669261075,0.0304076382890343,0.0002923264109995,0.0005846527055836501,0.04730722616659465,0.2206503748893738
10.1093_llc_fql018,Literary and Linguistic Computing, James M. Turner,University of Montreal,"École de bibliothéconomie et des sciences de l’information, Université de Montréal",2006,Canada,CAN,journal,0.0002171409287257,0.16227978709503077,0.00043428182834754996,0.00021714097238145,0.0004342817701399,0.07720876336679781,0.2592085599899292
10.1093_llc_fql018,Literary and Linguistic Computing, Lyne Da Sylva,University of Montreal,"École de bibliothéconomie et des sciences de l’information, Université de Montréal",2006,Canada,CAN,journal,0.0002171409287257,0.16227978709503077,0.00043428182834754996,0.00021714097238145,0.0004342817701399,0.07720876336679781,0.2592085599899292
10.1093_llc_fql019,Literary and Linguistic Computing, John Sofko,Duquesne University,"Duquesne University, Pittsburgh",2006,United States,USA,journal,0.08585745096206664,0.0007358737445125667,0.18224115995690227,0.00024529131284603333,0.0004905824122639666,0.06351767614250993,0.0002452912158332667
10.1093_llc_fql019,Literary and Linguistic Computing, Patrick Brennan,Duquesne University,"Duquesne University, Pittsburgh",2006,United States,USA,journal,0.08585745096206664,0.0007358737445125667,0.18224115995690227,0.00024529131284603333,0.0004905824122639666,0.06351767614250993,0.0002452912158332667
10.1093_llc_fql019,Literary and Linguistic Computing, Patrick Juola,Duquesne University,"Duquesne University, Pittsburgh",2006,United States,USA,journal,0.08585745096206664,0.0007358737445125667,0.18224115995690227,0.00024529131284603333,0.0004905824122639666,0.06351767614250993,0.0002452912158332667
